,team,month,npxGC_roll,npxG_roll,npxG_roll_adj,npxGC_roll_adj,npxGD_roll_adj
0,Arsenal,2021-02,0.9116666666666667,1.356666666666667,1.3804996657462387,0.9321553285091896,0.44834433723704914
1,Arsenal,2021-03,1.0111111111111113,1.438888888888889,1.4182593728596022,1.0066539722753707,0.41160540058423156
2,Arsenal,2021-04,1.1791666666666667,1.3270833333333336,1.3410631965030426,1.1041384588828402,0.23692473762020239
3,Arsenal,2021-05,1.12,1.4416666666666669,1.385993127172596,1.133642522830812,0.252350604341784
4,Arsenal,2021-08,1.263888888888889,1.2805555555555557,1.280565167619989,1.266961800387347,0.013603367232641883
5,Arsenal,2021-09,1.3499999999999999,1.3444444444444443,1.3522696165549377,1.396181181183018,-0.043911564628080324
6,Arsenal,2021-10,1.4875,1.19375,1.2464713744916378,1.4581809445492622,-0.21170957005762436
7,Arsenal,2021-11,1.6027777777777779,1.1888888888888889,1.1540871463249838,1.4806705027266625,-0.3265833564016787
8,Arsenal,2021-12,1.2236111111111112,1.4000000000000001,1.2356832428561293,1.1656845306766452,0.06999871217948406
9,Arsenal,2022-01,1.0041666666666667,1.5458333333333334,1.3305928585799967,0.9166256532153481,0.4139672053646486
10,Aston Villa,2021-02,1.261666666666667,1.3983333333333332,1.4430801116626528,1.233549083982253,0.20953102768039988
11,Aston Villa,2021-03,1.3291666666666668,1.0708333333333333,1.0742705435147282,1.312395220738893,-0.23812467722416475
12,Aston Villa,2021-04,1.354166666666667,0.9333333333333333,0.938076316175613,1.3488363986627498,-0.4107600824871368
13,Aston Villa,2021-05,1.3138888888888889,1.038888888888889,1.0400562902057409,1.3271881724407653,-0.2871318822350244
14,Aston Villa,2021-08,1.3416666666666668,0.977777777777778,0.9663480946211354,1.2518510211643692,-0.28550292654323384
15,Aston Villa,2021-09,1.1805555555555556,1.0083333333333335,0.9819720818493896,1.1748903632660117,-0.19291828141662215
16,Aston Villa,2021-10,1.3687500000000001,0.9833333333333334,0.964633250507295,1.3046281061523464,-0.3399948556450514
17,Aston Villa,2021-11,1.3361111111111112,0.8861111111111111,0.8489440117994911,1.319303558350001,-0.47035954655050993
18,Aston Villa,2021-12,1.3250000000000002,0.9800000000000001,0.9977737313612768,1.1610284105698108,-0.16325467920853398
19,Aston Villa,2022-01,1.1916666666666667,1.0,1.0034138543336792,1.034864720850703,-0.03145086651702367
20,Brighton,2021-02,0.9700000000000001,1.3000000000000003,1.3023717944889515,0.9412488436018666,0.3611229508870849
21,Brighton,2021-03,0.8833333333333333,1.336111111111111,1.304040567159752,0.8704855946404805,0.43355497251927144
22,Brighton,2021-04,0.8291666666666667,1.3479166666666667,1.285808287825157,0.8486429444676085,0.43716534335754864
23,Brighton,2021-05,0.8516666666666668,1.2466666666666666,1.2132553438312785,0.8657112542681195,0.3475440895631591
24,Brighton,2021-08,0.9444444444444445,1.1500000000000001,1.0899691268805187,0.9210852773738056,0.1688838495067131
25,Brighton,2021-09,0.9555555555555556,1.05,0.9734758275621199,0.9449879760416692,0.028487851520450747
26,Brighton,2021-10,1.10625,0.9145833333333333,0.8531073889360977,1.0070155243996264,-0.15390813546352866
27,Brighton,2021-11,1.1416666666666666,0.8611111111111112,0.7742930863045695,1.0508429803287866,-0.27654989402421715
28,Brighton,2021-12,1.2066666666666666,0.9650000000000001,0.9079845589174645,1.1034374873252477,-0.19545292840778317
29,Brighton,2022-01,1.0979166666666667,1.0666666666666667,1.0389302304421864,1.0403191891449055,-0.0013889587027191563
30,Burnley,2021-02,1.3652777777777778,0.8305555555555557,0.8829872704459835,1.2750113220194732,-0.39202405157348974
31,Burnley,2021-03,1.5194444444444448,0.8916666666666667,0.9651119932565321,1.427849914269438,-0.462737921012906
32,Burnley,2021-04,1.472916666666667,1.13125,1.1698873740511884,1.4982524432878135,-0.3283650692366251
33,Burnley,2021-05,1.6300000000000001,1.2449999999999999,1.2331184422526624,1.6573783378405755,-0.4242598955879131
34,Burnley,2021-08,1.7083333333333333,1.238888888888889,1.1705100255819318,1.6514190452754645,-0.4809090196935326
35,Burnley,2021-09,1.677777777777778,1.2027777777777777,1.1329942554509478,1.5665572614670094,-0.43356300601606157
36,Burnley,2021-10,1.6770833333333337,1.0833333333333333,0.9743818913348284,1.4564580961468863,-0.4820762048120578
37,Burnley,2021-11,1.6208333333333336,1.1166666666666667,1.0657120005840512,1.4428666961750367,-0.37715469559098547
38,Burnley,2021-12,1.50625,1.0104166666666667,0.967937689657132,1.4094408428835585,-0.4415031532264265
39,Burnley,2022-01,1.4416666666666669,0.9125000000000001,0.8613729533515349,1.3842172418777436,-0.5228442885262088
40,Chelsea,2021-02,0.77,1.24,1.2550114144602196,0.7746039632789234,0.48040745118129613
41,Chelsea,2021-03,0.611111111111111,1.125,1.1246686105206407,0.6072186213854671,0.5174499891351736
42,Chelsea,2021-04,0.525,1.4083333333333332,1.3075588689514235,0.5507833253195022,0.7567755436319212
43,Chelsea,2021-05,0.5966666666666667,1.6650000000000003,1.6669682598260027,0.5831544353088354,1.0838138245171673
44,Chelsea,2021-08,0.6666666666666666,1.8555555555555554,1.822759081497368,0.6475071812428408,1.1752519002545272
45,Chelsea,2021-09,0.7999999999999999,1.6944444444444446,1.7979964188048796,0.707502913578189,1.0904935052266906
46,Chelsea,2021-10,0.9187500000000001,1.7520833333333334,1.7827119865643817,0.7802374013819215,1.0024745851824601
47,Chelsea,2021-11,0.8777777777777779,1.8083333333333336,1.7133059429010653,0.8002557399553779,0.9130502029456874
48,Chelsea,2021-12,0.7583333333333332,1.785714285714286,1.521843467996482,0.7664606654952425,0.7553828025012396
49,Chelsea,2022-01,0.7083333333333334,1.4916666666666671,1.3668548944005212,0.6533953141327687,0.7134595802677525
50,Crystal Palace,2021-02,1.5816666666666666,0.625,0.6280261263048684,1.519647309272572,-0.8916211829677035
51,Crystal Palace,2021-03,1.5527777777777778,0.5027777777777778,0.5127662014002564,1.53890764824271,-1.0261414468424537
52,Crystal Palace,2021-04,1.8333333333333333,0.5,0.5004330235832332,1.87106758395637,-1.3706345603731367
53,Crystal Palace,2021-05,1.701388888888889,0.6916666666666668,0.719938236196863,1.6441582796279377,-0.9242200434310747
54,Crystal Palace,2021-08,1.5194444444444446,0.8055555555555555,0.8432654523275045,1.3474919049380085,-0.504226452610504
55,Crystal Palace,2021-09,1.2750000000000001,0.9027777777777777,0.9730603295194855,1.0804565427301283,-0.10739621321064274
56,Crystal Palace,2021-10,1.2125000000000001,0.9104166666666668,0.9210021668497645,0.9890295871762362,-0.06802742032647169
57,Crystal Palace,2021-11,1.0520833333333335,1.1270833333333334,1.1245195413481515,0.9039128996954471,0.22060664165270438
58,Crystal Palace,2021-12,1.0566666666666666,1.2533333333333334,1.1446719058532488,1.0010579617752895,0.14361394407795935
59,Crystal Palace,2022-01,1.0833333333333335,1.3194444444444444,1.2131097863143503,1.0822447306253522,0.1308650556889981
60,Everton,2021-02,1.2533333333333334,0.8799999999999999,0.878585907912867,1.2186909056759578,-0.3401049977630909
61,Everton,2021-03,1.4208333333333334,0.8833333333333334,0.9187148398559677,1.3408927163198376,-0.42217787646386995
62,Everton,2021-04,1.4395833333333334,1.1416666666666668,1.1938517658332122,1.3701403229237499,-0.1762885570905377
63,Everton,2021-05,1.3055555555555556,1.2055555555555557,1.226654262723688,1.2970451698018264,-0.07039090707813833
64,Everton,2021-08,1.2222222222222223,1.288888888888889,1.2914132154849927,1.21492587284966,0.07648734263533274
65,Everton,2021-09,1.2194444444444448,1.2222222222222223,1.1780444185362062,1.2365926277004105,-0.058548209164204223
66,Everton,2021-10,1.2083333333333337,1.2138888888888888,1.0892252558413313,1.2821319430765885,-0.19290668723525717
67,Everton,2021-11,1.3770833333333332,1.2020833333333334,1.095859564628638,1.3946476779150405,-0.29878811328640253
68,Everton,2021-12,1.4833333333333334,1.0125000000000002,0.9890853678683504,1.327996687376425,-0.3389113195080746
69,Everton,2022-01,1.6083333333333334,0.952777777777778,0.9862957759781377,1.4115909556856836,-0.42529517970754593
70,Leeds United,2021-02,1.4986111111111111,1.2736111111111112,1.2334718962166256,1.603559395543516,-0.37008749932689033
71,Leeds United,2021-03,1.2333333333333334,1.1611111111111112,1.180455725998241,1.2758195684461124,-0.09536384244787155
72,Leeds United,2021-04,1.2770833333333336,1.3166666666666669,1.3671029006218098,1.2667079951303208,0.100394905491489
73,Leeds United,2021-05,1.4100000000000001,1.296666666666667,1.428462373810192,1.3049298171803703,0.12353255662982177
74,Leeds United,2021-08,1.5333333333333334,1.386111111111111,1.3658608410752762,1.445592329128003,-0.0797314880527269
75,Leeds United,2021-09,1.7277777777777779,1.4000000000000001,1.3396973112934445,1.6137666670292434,-0.27406935573579894
76,Leeds United,2021-10,1.5791666666666668,1.4166666666666667,1.2032727326455719,1.5990670380321002,-0.39579430538652827
77,Leeds United,2021-11,1.5979166666666669,1.2229166666666667,1.0572791509215247,1.5711236676868685,-0.5138445167653438
78,Leeds United,2021-12,1.5229166666666667,1.0416666666666667,0.9870026920037298,1.4771616429696945,-0.49015895096596473
79,Leeds United,2022-01,1.7166666666666668,1.0083333333333333,1.0047414797519583,1.6151547370934523,-0.610413257341494
80,Leicester City,2021-02,1.0833333333333333,1.2533333333333334,1.266658659955576,1.0954765250874245,0.17118213486815148
81,Leicester City,2021-03,1.1305555555555555,1.3944444444444446,1.4050797479616506,1.1293011981777277,0.2757785497839229
82,Leicester City,2021-04,1.2466666666666666,1.4566666666666666,1.4681313979058503,1.2357796575133961,0.2323517403924542
83,Leicester City,2021-05,1.18125,1.4895833333333335,1.4848994582366841,1.197239706338853,0.2876597518978312
84,Leicester City,2021-08,1.2694444444444442,1.261111111111111,1.2668178754964763,1.2534486032853678,0.013369272211108507
85,Leicester City,2021-09,1.3944444444444442,1.2055555555555555,1.2221460009373235,1.3765772758413688,-0.1544312749040453
86,Leicester City,2021-10,1.4416666666666667,1.372916666666667,1.3727836028664397,1.3813644961420568,-0.008580893275617063
87,Leicester City,2021-11,1.4138888888888888,1.4750000000000003,1.4123321657953294,1.3665030237960518,0.04582914199927757
88,Leicester City,2021-12,1.44,1.6583333333333337,1.5320119304487707,1.391003468511986,0.14100846193678462
89,Leicester City,2022-01,1.7041666666666666,1.5166666666666666,1.4581037255176892,1.4959635804054092,-0.037859854887720035
90,Liverpool,2021-02,0.905,1.5016666666666667,1.4973836394240898,0.9209914672608407,0.5763921721632491
91,Liverpool,2021-03,1.0638888888888889,1.4694444444444443,1.5631967763557737,1.0218221450359677,0.541374631319806
